Name,Betreiber1,Betreiber2,n_Anlagen,KW,Type,Jahr,Lat,Long,url,Hersteller,Nabenhoehe,Rotordurchmesser,Name_Save,Park,id,quality
"Halbturn_Puszta, Anlage 10",Windpark Puszta Halbturn GmbH,---,11,3e3,E101,2013,47.85507,17.01029,www.puespoek-group.at,Enercon,135,101,"Halbturn Puszta, Anlage 10",Halbturn_Puszta,673,90
"Halbturn_Puszta, Anlage 11",Windpark Puszta Halbturn GmbH,---,11,3e3,E101,2013,47.84739,17.03042,www.puespoek-group.at,Enercon,135,101,"Halbturn Puszta, Anlage 11",Halbturn_Puszta,674,85
"Halbturn_Neuriss, Anlage 1",Windpark Neuriss Halbturn GmbH,---,12,3e3,E101,2013,47.83894,17.02682,www.puespoek-group.at,Enercon,135,101,"Halbturn Neuriss, Anlage 1",Halbturn_Neuriss,675,90
"Halbturn_Neuriss, Anlage 2",Windpark Neuriss Halbturn GmbH,---,12,3e3,E101,2013,47.83684,17.04618,www.puespoek-group.at,Enercon,135,101,"Halbturn Neuriss, Anlage 2",Halbturn_Neuriss,676,75
"Halbturn_Neuriss, Anlage 3",Windpark Neuriss Halbturn GmbH,---,12,3e3,E101,2013,47.84872,17.00952,www.puespoek-group.at,Enercon,135,101,"Halbturn Neuriss, Anlage 3",Halbturn_Neuriss,677,90
"Halbturn_Neuriss, Anlage 4",Windpark Neuriss Halbturn GmbH,---,12,3e3,E101,2013,47.83649,17.035,www.puespoek-group.at,Enercon,135,101,"Halbturn Neuriss, Anlage 4",Halbturn_Neuriss,678,85
"Halbturn_Neuriss, Anlage 5",Windpark Neuriss Halbturn GmbH,---,12,3e3,E101,2013,47.84507,17.01448,www.puespoek-group.at,Enercon,135,101,"Halbturn Neuriss, Anlage 5",Halbturn_Neuriss,679,90
"Halbturn_Neuriss, Anlage 6",Windpark Neuriss Halbturn GmbH,---,12,3e3,E101,2013,47.84229,17.02007,www.puespoek-group.at,Enercon,135,101,"Halbturn Neuriss, Anlage 6",Halbturn_Neuriss,680,90
"Halbturn_Neuriss, Anlage 7",Windpark Neuriss Halbturn GmbH,---,12,3e3,E101,2013,47.83222,17.03637,www.puespoek-group.at,Enercon,135,101,"Halbturn Neuriss, Anlage 7",Halbturn_Neuriss,681,85
"Halbturn_Neuriss, Anlage 8",Windpark Neuriss Halbturn GmbH,---,12,3e3,E101,2013,47.82854,17.03703,www.puespoek-group.at,Enercon,135,101,"Halbturn Neuriss, Anlage 8",Halbturn_Neuriss,682,0
"Halbturn_Neuriss, Anlage 9",Windpark Neuriss Halbturn GmbH,---,12,3e3,E101,2013,47.84834,16.99837,www.puespoek-group.at,Enercon,135,101,"Halbturn Neuriss, Anlage 9",Halbturn_Neuriss,683,90
"Halbturn_Neuriss, Anlage 10",Windpark Neuriss Halbturn GmbH,---,12,3e3,E101,2013,47.8461,17.00553,www.puespoek-group.at,Enercon,135,101,"Halbturn Neuriss, Anlage 10",Halbturn_Neuriss,684,90
"Halbturn_Neuriss, Anlage 11",Windpark Neuriss Halbturn GmbH,---,12,3e3,E101,2013,47.84717,17.00932,www.puespoek-group.at,Enercon,135,101,"Halbturn Neuriss, Anlage 11",Halbturn_Neuriss,685,0
"Halbturn_Neuriss, Anlage 12",Windpark Neuriss Halbturn GmbH,---,12,3e3,E101,2013,47.83222,17.04645,www.puespoek-group.at,Enercon,135,101,"Halbturn Neuriss, Anlage 12",Halbturn_Neuriss,686,80
"Halbturn_Heide, Anlage 1",Windpark Heide Halbturn GmbH,---,8,3e3,E101,2013,47.8370949,17.0026224,www.puespoek-group.at,Enercon,135,101,"Halbturn Heide, Anlage 1",Halbturn_Heide,687,90
"Halbturn_Heide, Anlage 2",Windpark Heide Halbturn GmbH,---,8,3e3,E101,2013,47.8391138,17.0169976,www.puespoek-group.at,Enercon,135,101,"Halbturn Heide, Anlage 2",Halbturn_Heide,688,80
"Halbturn_Heide, Anlage 3",Windpark Heide Halbturn GmbH,---,8,3e3,E101,2013,47.841758,17.0025511,www.puespoek-group.at,Enercon,135,101,"Halbturn Heide, Anlage 3",Halbturn_Heide,689,90
"Halbturn_Heide, Anlage 4",Windpark Heide Halbturn GmbH,---,8,3e3,E101,2013,47.8374351,17.0087072,www.puespoek-group.at,Enercon,135,101,"Halbturn Heide, Anlage 4",Halbturn_Heide,690,90
"Halbturn_Heide, Anlage 5",Windpark Heide Halbturn GmbH,---,8,3e3,E101,2013,47.8347815,17.0140505,www.puespoek-group.at,Enercon,135,101,"Halbturn Heide, Anlage 5",Halbturn_Heide,691,90
"Halbturn_Heide, Anlage 6",Windpark Heide Halbturn GmbH,---,8,3e3,E101,2013,47.8402042,16.9957391,www.puespoek-group.at,Enercon,135,101,"Halbturn Heide, Anlage 6",Halbturn_Heide,692,90
"Halbturn_Heide, Anlage 7",Windpark Heide Halbturn GmbH,---,8,3e3,E101,2013,47.8331047,17.0082459,www.puespoek-group.at,Enercon,135,101,"Halbturn Heide, Anlage 7",Halbturn_Heide,693,90
"Halbturn_Heide, Anlage 8",Windpark Heide Halbturn GmbH,---,8,3e3,E101,2013,47.8441643,16.9961792,www.puespoek-group.at,Enercon,135,101,"Halbturn Heide, Anlage 8",Halbturn_Heide,694,90
"Tauernwind_14, Anlage 1",-,---,1,2300,E92,2013,47.27325,14.40306,-,Enercon,98,82,"Tauernwind 14, Anlage 1",Tauernwind_14,695,80
"Matzen-Klein_Harras, Anlage 1",WEB Windenergie AG,---,7,2e3,V90,2013,48.4325,16.65369,www.windenergie.at,Vestas,105,90,"Matzen-Klein Harras, Anlage 1",Matzen-Klein_Harras,696,95
"Matzen-Klein_Harras, Anlage 2",WEB Windenergie AG,---,7,2e3,V90,2013,48.43594,16.65106,www.windenergie.at,Vestas,105,90,"Matzen-Klein Harras, Anlage 2",Matzen-Klein_Harras,697,95
"Matzen-Klein_Harras, Anlage 3",WEB Windenergie AG,---,7,2e3,V90,2013,48.43994,16.64658,www.windenergie.at,Vestas,105,90,"Matzen-Klein Harras, Anlage 3",Matzen-Klein_Harras,698,100
"Matzen-Klein_Harras, Anlage 4",WEB Windenergie AG,---,7,2e3,V90,2013,48.44211,16.64169,www.windenergie.at,Vestas,105,90,"Matzen-Klein Harras, Anlage 4",Matzen-Klein_Harras,699,95
"Matzen-Klein_Harras, Anlage 5",WEB Windenergie AG,---,7,2e3,V90,2013,48.43458,16.65931,www.windenergie.at,Vestas,105,90,"Matzen-Klein Harras, Anlage 5",Matzen-Klein_Harras,700,90
"Matzen-Klein_Harras, Anlage 6",WEB Windenergie AG,---,7,2e3,V90,2013,48.43925,16.65572,www.windenergie.at,Vestas,105,90,"Matzen-Klein Harras, Anlage 6",Matzen-Klein_Harras,701,100
"Matzen-Klein_Harras, Anlage 7",WEB Windenergie AG,---,7,2e3,V90,2013,48.43661,16.66372,www.windenergie.at,Vestas,105,90,"Matzen-Klein Harras, Anlage 7",Matzen-Klein_Harras,702,100
"Andau_-Teil 2-, Anlage 1",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.816376278988,17.027492628396,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 1",Andau_-Teil 2-,703,0
"Andau_-Teil 2-, Anlage 2",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.814949863654,17.053167311174,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 2",Andau_-Teil 2-,704,0
"Andau_-Teil 2-, Anlage 3",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.819438458949,17.038658547316,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 3",Andau_-Teil 2-,705,0
"Andau_-Teil 2-, Anlage 4",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.817864284437,17.03278771046,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 4",Andau_-Teil 2-,706,0
"Andau_-Teil 2-, Anlage 5",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.809664263529,17.072442708389,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 5",Andau_-Teil 2-,707,0
"Andau_-Teil 2-, Anlage 6",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.805284605775,17.03503548302,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 6",Andau_-Teil 2-,708,0
"Andau_-Teil 2-, Anlage 7",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.814436747637,17.04747133733,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 7",Andau_-Teil 2-,709,0
"Andau_-Teil 2-, Anlage 8",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.817063020305,17.060408143593,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 8",Andau_-Teil 2-,710,0
"Andau_-Teil 2-, Anlage 9",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.81025059153,17.052354593387,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 9",Andau_-Teil 2-,711,0
"Andau_-Teil 2-, Anlage 10",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.80774990464,17.04804728691,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 10",Andau_-Teil 2-,712,0
"Andau_-Teil 2-, Anlage 11",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.807987970001,17.040105799304,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 11",Andau_-Teil 2-,713,0
"Andau_-Teil 2-, Anlage 12",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.800855850812,17.035563270291,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 12",Andau_-Teil 2-,714,0
"Andau_-Teil 2-, Anlage 13",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.803305769992,17.048146537128,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 13",Andau_-Teil 2-,715,0
"Andau_-Teil 2-, Anlage 14",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.81340991553,17.059168645734,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 14",Andau_-Teil 2-,716,0
"Andau_-Teil 2-, Anlage 15",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.811672172164,17.066515548842,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 15",Andau_-Teil 2-,717,0
"Andau_-Teil 2-, Anlage 16",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.823349001211,17.036093654986,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 16",Andau_-Teil 2-,718,0
"Andau_-Teil 2-, Anlage 17",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.807385196103,17.065947820247,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 17",Andau_-Teil 2-,719,0
"Andau_-Teil 2-, Anlage 18",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.803982721462,17.062081443505,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 18",Andau_-Teil 2-,720,0
"Andau_-Teil 2-, Anlage 19",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.803374047223,17.055917957895,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 19",Andau_-Teil 2-,721,0
"Andau_-Teil 2-, Anlage 20",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.799089083517,17.053588994738,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 20",Andau_-Teil 2-,722,0
"Andau_-Teil 2-, Anlage 21",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.798527809898,17.04406261246,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 21",Andau_-Teil 2-,723,0
"Andau_-Teil 2-, Anlage 22",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.796400817969,17.038907374102,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 22",Andau_-Teil 2-,724,0
"Andau_-Teil 2-, Anlage 23",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.795728568178,17.050138455707,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 23",Andau_-Teil 2-,725,0
"Andau_-Teil 2-, Anlage 24",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.792351170769,17.043591276474,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 24",Andau_-Teil 2-,726,0
"Andau_-Teil 2-, Anlage 25",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.821774211935,17.030302581834,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 25",Andau_-Teil 2-,727,0
"Andau_-Teil 2-, Anlage 26",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.808099214371,17.059748920939,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 26",Andau_-Teil 2-,728,0
"Andau_-Teil 2-, Anlage 27",Energie Burgenland Windkraft GmbH,---,27,3e3,E101,2014,47.80241536633,17.040871323354,www.energieburgenland.at,Enercon,135,101,"Andau (Teil 2), Anlage 27",Andau_-Teil 2-,729,0
"Munderfing,_Anlage 1",Windpark Munderfing GmbH,---,5,3e3,V112,2014,48.047372,13.233492,NA,Vestas,140,112,"Munderfing, Anlage 1",Munderfing,730,95
"Munderfing,_Anlage 2",Windpark Munderfing GmbH,---,5,3e3,V112,2014,48.051261,13.237858,NA,Vestas,140,112,"Munderfing, Anlage 2",Munderfing,731,90
"Munderfing,_Anlage 3",Windpark Munderfing GmbH,---,5,3e3,V112,2014,48.054928,13.241183,NA,Vestas,140,112,"Munderfing, Anlage 3",Munderfing,732,90
"Munderfing,_Anlage 4",Windpark Munderfing GmbH,---,5,3e3,V112,2014,48.057667,13.24875,NA,Vestas,140,112,"Munderfing, Anlage 4",Munderfing,733,90
"Munderfing,_Anlage 5",Windpark Munderfing GmbH,---,5,3e3,V112,2014,48.059311,13.25605,NA,Vestas,140,112,"Munderfing, Anlage 5",Munderfing,734,90
"Scharndorf_West, Anlage 1",-,---,2,3e3,V112,2013,48.1058,16.74558,-,Vestas,119,112,"Scharndorf West, Anlage 1",Scharndorf_West,735,95
"Scharndorf_West, Anlage 2",-,---,2,3e3,V112,2013,48.10624,16.7409,-,Vestas,119,112,"Scharndorf West, Anlage 2",Scharndorf_West,736,95
"Spannberg_II, Anlage 1",WEB Windenergie AG,---,4,3075,V112,2015,48.43839,16.70364,www.windenergie.at,Vestas,NA,NA,"Spannberg II, Anlage 1",Spannberg_II,737,95
"Spannberg_II, Anlage 2",WEB Windenergie AG,---,4,3075,V112,2015,48.44192,16.70806,www.windenergie.at,Vestas,NA,NA,"Spannberg II, Anlage 2",Spannberg_II,738,0
"Spannberg_II, Anlage 3",WEB Windenergie AG,---,4,3075,V112,2015,48.45914,16.69892,www.windenergie.at,Vestas,NA,NA,"Spannberg II, Anlage 3",Spannberg_II,739,0
"Spannberg_II, Anlage 4",WEB Windenergie AG,---,4,3075,V112,2015,48.43767,16.70933,www.windenergie.at,Vestas,NA,NA,"Spannberg II, Anlage 4",Spannberg_II,740,75
"Auersthal_II, Anlage 1",WEB Windenergie AG,---,2,2e3,V100,2015,48.355105,16.64637,www.windenergie.at,Vestas,NA,NA,"Auersthal II, Anlage 1",Auersthal_II,741,95
"Auersthal_II, Anlage 2",WEB Windenergie AG,---,2,2e3,V100,2015,48.353057,16.641945,www.windenergie.at,Vestas,NA,NA,"Auersthal II, Anlage 2",Auersthal_II,742,100
"Hollern_II, Anlage 1",-,---,5,3050,E101,2014,48.08603,16.878,-,Enercon,135.4,101,"Hollern II, Anlage 1",Hollern_II,743,95
"Hollern_II, Anlage 2",-,---,5,3050,E101,2014,48.08872,16.87969,-,Enercon,135.4,101,"Hollern II, Anlage 2",Hollern_II,744,95
"Hollern_II, Anlage 3",-,---,5,3050,E101,2014,48.09203,16.89631,-,Enercon,135.4,101,"Hollern II, Anlage 3",Hollern_II,745,0
"Hollern_II, Anlage 4",-,---,5,3050,E101,2014,48.09203,16.87981,-,Enercon,135.4,101,"Hollern II, Anlage 4",Hollern_II,746,95
"Hollern_II, Anlage 5",-,---,5,3050,E101,2014,48.08897,16.88631,-,Enercon,135.4,101,"Hollern II, Anlage 5",Hollern_II,747,90
"HAGN,_Anlage 1",-,---,20,2300,E82,2013,48.62822,16.78269,-,Enercon,108,82,"HAGN, Anlage 1",HAGN,748,95
"HAGN,_Anlage 2",-,---,20,2300,E82,2013,48.62944,16.77511,-,Enercon,108,82,"HAGN, Anlage 2",HAGN,749,100
"HAGN,_Anlage 3",-,---,20,2300,E82,2013,48.62928,16.79728,-,Enercon,108,82,"HAGN, Anlage 3",HAGN,750,100
"HAGN,_Anlage 4",-,---,20,2300,E82,2013,48.6255,16.79119,-,Enercon,108,82,"HAGN, Anlage 4",HAGN,751,95
"HAGN,_Anlage 5",-,---,20,2300,E82,2013,48.62753,16.76932,-,Enercon,108,82,"HAGN, Anlage 5",HAGN,752,85
"HAGN,_Anlage 6",-,---,20,2300,E82,2013,48.64192,16.76831,-,Enercon,108,82,"HAGN, Anlage 6",HAGN,753,90
"HAGN,_Anlage 7",-,---,20,2300,E82,2013,48.64456,16.75664,-,Enercon,108,82,"HAGN, Anlage 7",HAGN,754,85
"HAGN,_Anlage 8",-,---,20,2300,E82,2013,48.64161,16.761,-,Enercon,108,82,"HAGN, Anlage 8",HAGN,755,75
"HAGN,_Anlage 9",-,---,20,2300,E82,2013,48.63225,16.76439,-,Enercon,108,82,"HAGN, Anlage 9",HAGN,756,95
"HAGN,_Anlage 10",-,---,20,2300,E82,2013,48.63372,16.76994,-,Enercon,108,82,"HAGN, Anlage 10",HAGN,757,90
"HAGN,_Anlage 11",-,---,20,2300,E82,2013,48.63531,16.77556,-,Enercon,108,82,"HAGN, Anlage 11",HAGN,758,100
"HAGN,_Anlage 12",-,---,20,2300,E82,2013,48.65006,16.86575,-,Enercon,108,82,"HAGN, Anlage 12",HAGN,759,0
"HAGN,_Anlage 13",-,---,20,2300,E82,2013,48.63808,16.77042,-,Enercon,108,82,"HAGN, Anlage 13",HAGN,760,100
"HAGN,_Anlage 14",-,---,20,2300,E82,2013,48.63222,16.78078,-,Enercon,108,82,"HAGN, Anlage 14",HAGN,761,95
"HAGN,_Anlage 15",-,---,20,2300,E82,2013,48.64603,16.76714,-,Enercon,108,82,"HAGN, Anlage 15",HAGN,762,95
"HAGN,_Anlage 16",-,---,20,2300,E82,2013,48.64939,16.76244,-,Enercon,108,82,"HAGN, Anlage 16",HAGN,763,80
"HAGN,_Anlage 17",-,---,20,2300,E82,2013,48.65242,16.75636,-,Enercon,108,82,"HAGN, Anlage 17",HAGN,764,100
"HAGN,_Anlage 18",-,---,20,2300,E82,2013,48.64825,16.75128,-,Enercon,108,82,"HAGN, Anlage 18",HAGN,765,80
"HAGN,_Anlage 19",-,---,20,2300,E82,2013,48.62872,16.79056,-,Enercon,108,82,"HAGN, Anlage 19",HAGN,766,90
"HAGN,_Anlage 20",-,---,20,2300,E82,2013,48.65511,16.75217,-,Enercon,108,82,"HAGN, Anlage 20",HAGN,767,90
"Gattendorf_Nord, Anlage 1",Windpark Gattendorf Nord GmbH,---,4,3e3,E101,2014,48.03647,16.9945,NA,Enercon,135,101,"Gattendorf Nord, Anlage 1",Gattendorf_Nord,768,90
"Gattendorf_Nord, Anlage 2",Windpark Gattendorf Nord GmbH,---,4,3e3,E101,2014,48.03767,17.00394,NA,Enercon,135,101,"Gattendorf Nord, Anlage 2",Gattendorf_Nord,769,90
"Gattendorf_Nord, Anlage 3",Windpark Gattendorf Nord GmbH,---,4,3e3,E101,2014,48.04122,16.99731,NA,Enercon,135,101,"Gattendorf Nord, Anlage 3",Gattendorf_Nord,770,90
"Gattendorf_Nord, Anlage 4",Windpark Gattendorf Nord GmbH,---,4,3e3,E101,2014,48.034,17.00069,NA,Enercon,135,101,"Gattendorf Nord, Anlage 4",Gattendorf_Nord,771,90
"Prellenkirchen_IV, Anlage 1",-,---,3,3200,3.XM,2014,48.05667,16.99639,-,Repower,128,104,"Prellenkirchen IV, Anlage 1",Prellenkirchen_IV,772,0
"Prellenkirchen_IV, Anlage 2",-,---,3,3200,3.XM,2014,48.06278,16.99972,-,Repower,128,104,"Prellenkirchen IV, Anlage 2",Prellenkirchen_IV,773,0
"Prellenkirchen_IV, Anlage 3",-,---,3,3200,3.XM,2014,48.06472,17.005,-,Repower,128,104,"Prellenkirchen IV, Anlage 3",Prellenkirchen_IV,774,0
"Prellenkirchen_IV, Anlage 1",-,---,1,3200,3.XM,2014,48.05444,16.99222,-,Repower,128,104,"Prellenkirchen IV, Anlage 1",Prellenkirchen_IV,775,0
"Scharndorf_III -Teil 1-, Anlage 1",-,---,3,3e3,E101,2014,48.09417,16.77328,-,Enercon,NA,NA,"Scharndorf III (Teil 1), Anlage 1",Scharndorf_III -Teil 1-,776,95
"Scharndorf_III -Teil 1-, Anlage 2",-,---,3,3e3,E101,2014,48.09083,16.77297,-,Enercon,NA,NA,"Scharndorf III (Teil 1), Anlage 2",Scharndorf_III -Teil 1-,777,90
"Scharndorf_III -Teil 1-, Anlage 3",-,---,3,3e3,E101,2014,48.09833,16.75833,-,Enercon,NA,NA,"Scharndorf III (Teil 1), Anlage 3",Scharndorf_III -Teil 1-,778,95
"Zistersdorf_Ost II, Anlage 1",-,---,6,3075,V112,2014,48.504325,16.7842917,-,Vestas,NA,112,"Zistersdorf Ost II, Anlage 1",Zistersdorf_Ost II,779,95
"Zistersdorf_Ost II, Anlage 2",-,---,6,3075,V112,2014,48.4892167,16.7807611,-,Vestas,NA,112,"Zistersdorf Ost II, Anlage 2",Zistersdorf_Ost II,780,90
"Zistersdorf_Ost II, Anlage 3",-,---,6,3075,V112,2014,48.4921694,16.7739667,-,Vestas,NA,112,"Zistersdorf Ost II, Anlage 3",Zistersdorf_Ost II,781,95
"Zistersdorf_Ost II, Anlage 4",-,---,6,3075,V112,2014,48.4945389,16.7809639,-,Vestas,NA,112,"Zistersdorf Ost II, Anlage 4",Zistersdorf_Ost II,782,85
"Zistersdorf_Ost II, Anlage 5",-,---,6,3075,V112,2014,48.5103333,16.7860972,-,Vestas,NA,112,"Zistersdorf Ost II, Anlage 5",Zistersdorf_Ost II,783,95
"Zistersdorf_Ost II, Anlage 6",-,---,6,3075,V112,2014,48.500325,16.7825833,-,Vestas,NA,112,"Zistersdorf Ost II, Anlage 6",Zistersdorf_Ost II,784,95
"Steinriegel_II, Anlage 1",-,---,11,2300,E70,2014,47.52769,15.71083,-,Enercon,NA,NA,"Steinriegel II, Anlage 1",Steinriegel_II,785,0
"Steinriegel_II, Anlage 2",-,---,11,2300,E70,2014,47.52472,15.70414,-,Enercon,NA,NA,"Steinriegel II, Anlage 2",Steinriegel_II,786,0
"Steinriegel_II, Anlage 3",-,---,11,2300,E70,2014,47.53289,15.71233,-,Enercon,NA,NA,"Steinriegel II, Anlage 3",Steinriegel_II,787,0
"Steinriegel_II, Anlage 4",-,---,11,2300,E70,2014,47.53178,15.70711,-,Enercon,NA,NA,"Steinriegel II, Anlage 4",Steinriegel_II,788,0
"Steinriegel_II, Anlage 5",-,---,11,2300,E70,2014,47.52578,15.70636,-,Enercon,NA,NA,"Steinriegel II, Anlage 5",Steinriegel_II,789,0
"Steinriegel_II, Anlage 6",-,---,11,2300,E70,2014,47.52669,15.70864,-,Enercon,NA,NA,"Steinriegel II, Anlage 6",Steinriegel_II,790,0
"Steinriegel_II, Anlage 7",-,---,11,2300,E70,2014,47.53319,15.69969,-,Enercon,NA,NA,"Steinriegel II, Anlage 7",Steinriegel_II,791,0
"Steinriegel_II, Anlage 8",-,---,11,2300,E70,2014,47.532,15.70989,-,Enercon,NA,NA,"Steinriegel II, Anlage 8",Steinriegel_II,792,0
"Steinriegel_II, Anlage 9",-,---,11,2300,E70,2014,47.53175,15.70417,-,Enercon,NA,NA,"Steinriegel II, Anlage 9",Steinriegel_II,793,0
"Steinriegel_II, Anlage 10",-,---,11,2300,E70,2014,47.53447,15.69519,-,Enercon,NA,NA,"Steinriegel II, Anlage 10",Steinriegel_II,794,0
"Steinriegel_II, Anlage 11",-,---,11,2300,E70,2014,47.53047,15.70211,-,Enercon,NA,NA,"Steinriegel II, Anlage 11",Steinriegel_II,795,0
"Mönchhof_Erweiterung, Anlage 1",-,---,2,3e3,E101,2014,47.90505,17.00923,-,Enercon,NA,101,"Mönchhof Erweiterung, Anlage 1",Mönchhof_Erweiterung,796,90
"Mönchhof_Erweiterung, Anlage 2",-,---,2,3e3,E101,2014,47.9017,17.00825,-,Enercon,NA,101,"Mönchhof Erweiterung, Anlage 2",Mönchhof_Erweiterung,797,90
"Parndorf_V, Anlage 1",-,---,1,2050,MM82,2014,47.98139,16.88528,-,Senvion,NA,NA,"Parndorf V, Anlage 1",Parndorf_V,798,95
"Trautmannsdorf_Nord II, Anlage 1",-,---,3,3e3,E101,2015,48.028533,16.694881,-,Enercon,135,101,"Trautmannsdorf Nord II, Anlage 1",Trautmannsdorf_Nord II,799,85
"Trautmannsdorf_Nord II, Anlage 2",-,---,3,3e3,E101,2015,48.024719,16.699414,-,Enercon,135,101,"Trautmannsdorf Nord II, Anlage 2",Trautmannsdorf_Nord II,800,75
"Trautmannsdorf_Nord II, Anlage 3",-,---,3,3e3,E101,2015,48.045547,16.7039094,-,Enercon,135,101,"Trautmannsdorf Nord II, Anlage 3",Trautmannsdorf_Nord II,801,70
"Paasdorf-Lanzendorf_I, Anlage 1",evn naturkraft Erzeugungsgesellschaft m.b.H,---,6,3170,3.2M114,2016,48.53471,16.60663,www.evn-naturkraft.at,Senvion,143,114,"Paasdorf-Lanzendorf I, Anlage 1",Paasdorf-Lanzendorf_I,802,90
"Paasdorf-Lanzendorf_I, Anlage 2",evn naturkraft Erzeugungsgesellschaft m.b.H,---,6,3170,3.2M114,2016,48.53844,16.60243,www.evn-naturkraft.at,Senvion,143,114,"Paasdorf-Lanzendorf I, Anlage 2",Paasdorf-Lanzendorf_I,803,95
"Paasdorf-Lanzendorf_I, Anlage 3",evn naturkraft Erzeugungsgesellschaft m.b.H,---,6,3170,3.2M114,2016,48.5352,16.58308,www.evn-naturkraft.at,Senvion,143,114,"Paasdorf-Lanzendorf I, Anlage 3",Paasdorf-Lanzendorf_I,804,90
"Paasdorf-Lanzendorf_I, Anlage 4",evn naturkraft Erzeugungsgesellschaft m.b.H,---,6,3170,3.2M114,2016,48.53551,16.5769,www.evn-naturkraft.at,Senvion,143,114,"Paasdorf-Lanzendorf I, Anlage 4",Paasdorf-Lanzendorf_I,805,95
"Paasdorf-Lanzendorf_I, Anlage 5",evn naturkraft Erzeugungsgesellschaft m.b.H,---,6,3170,3.2M114,2016,48.53108,16.58277,www.evn-naturkraft.at,Senvion,143,114,"Paasdorf-Lanzendorf I, Anlage 5",Paasdorf-Lanzendorf_I,806,90
"Paasdorf-Lanzendorf_I, Anlage 6",evn naturkraft Erzeugungsgesellschaft m.b.H,---,6,3170,3.2M114,2016,48.5325,16.60358,www.evn-naturkraft.at,Senvion,143,114,"Paasdorf-Lanzendorf I, Anlage 6",Paasdorf-Lanzendorf_I,807,90
"Sommerein_-Teil 1-, Anlage 1",evn naturkraft Erzeugungsgesellschaft m.b.H,---,4,3450,V126,2018,48.006992,16.688964,www.evn-naturkraft.at,Vestas,NA,NA,"Sommerein (Teil 1), Anlage 1",Sommerein_-Teil 1-,808,95
